	ENV_COV_24_1981_S7.tsv
summarized	[('BA.2.86* (BA.2.86.X)', 0.5126639519273277), ('LB.1* (LB.1.X)', 0.389575044212348), ('Other', 0.0975040597185358), ('KP.3* (KP.3.X)', 0.00026774005517493134), ('Omicron', 8.834740359962067e-06), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 6.771283531429227e-06), ('Delta', 2.449454633032077e-06), ('BA.2.75* [Omicron (BA.2.75.X)]', 2.017265077406089e-06), ('XBB.1.9.2* [Omicron (XBB.1.9.2.X)]', 1.1064574565383768e-06), ('XBB.2.3* (XBB.2.3.X)', 7.876141306661935e-07), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 2.229587761894475e-07), ('Gamma', 1.7620871275737247e-07), ('JN.1.18* (JN.1.18.X)', 1.4670581502877996e-07), ('EG.5* [Omicron (EG.5.X)]', 1.1451690695178318e-07)]
lineages	JN.1.38 LB.1.3.4 LB.1.3 MH.1 LB.1.3.2 LB.1.3.3 BA.2.86.7 KP.3.1.6 LL.1 KP.3.1.4 MM.1 NL.6 LR.2 JN.1.58 JN.1.58.2 LR.1 LR.3 MJ.1 MJ.1.1 XBB.1.16.16 CP.8.1 C.19 AY.122.3 B.1.243.2 CM.8.1.2 JN.1.43.1 EG.6.1.2 GY.1.1.1 BQ.1.25 XBB.2.3.9 CV.2 CV.1 BM.1.1.3 B.1.338 B.58 BA.1.6 AY.11 V.2 BA.2.3.18 JN.1.54.1 B.1.177.43 KP.3.2.9 BE.1.4.3 XBB.1.5.77 B.1.218 XDU MC.23 NL.7 P.1.9 MK.1 B.1.160.32 JN.1.58.3 B.1.188 JN.3.2.1 DP.1 MN.1 MM.2 B.1.630 B.1.1.384 B.1.578 B.1.177.37 R.1 EG.5.1.4 MV.1.1 B.1.177.40 B.1.177.42 B.1.177.44 B.1.177.38 B.1.177.35 B.1.177.36 B.1.177.12 B.1.450 B.1.615
abundances	0.51209791 0.09739376 0.09739376 0.09739376 0.09739376 0.09739376 0.00014755 0.00012642 0.00011934 0.00007050 0.00007050 0.00006026 0.00005141 0.00005141 0.00005141 0.00005141 0.00005141 0.00004020 0.00004020 0.00000587 0.00000546 0.00000343 0.00000198 0.00000139 0.00000133 0.00000127 0.00000111 0.00000091 0.00000081 0.00000079 0.00000067 0.00000067 0.00000067 0.00000067 0.00000063 0.00000051 0.00000047 0.00000033 0.00000032 0.00000032 0.00000031 0.00000026 0.00000024 0.00000022 0.00000021 0.00000021 0.00000020 0.00000018 0.00000018 0.00000017 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000015 0.00000014 0.00000014 0.00000013 0.00000012 0.00000012 0.00000012 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000010
resid	0.8825076347078105
coverage	22.626492325184763
