	../variants/ENV-COV-21-303.tsv
summarized	[('Omicron', 0.9998246432222225), ('Other', 0.0001753490874591859)]
lineages	BA.1.21 BA.1.7 BA.1 BA.1.13.1 BA.1.2 BA.1.9 BA.1.5 BA.1.8 B.1.1.350 XAK XW XF BA.1.24 BA.1.20 B.1.1.403
abundances	0.33236446 0.33236446 0.33236446 0.00109529 0.00104932 0.00013293 0.00012028 0.00011519 0.00008675 0.00007885 0.00006815 0.00006435 0.00003739 0.00003387 0.00002425
resid	5.256586229485826
coverage	65.10717988161723
