	../variants/ENV-NIC-21-644.tsv
summarized	[('Omicron', 0.9998259998078691), ('Other', 0.00015758394633713158), ('Delta', 1.6415501234811514e-05)]
lineages	BA.1.18 BA.1.1 BA.1.12 BA.1.7 BA.1.4 BA.1.5 BA.1.21 BA.1.9 BA.1.14 BA.1.17 BA.1.19 BA.1.14.1 BA.1.14.2 BA.1.17.1 BA.1.17.2 BA.1.23 BA.1 BA.1.16 BA.1.21.1 XP BA.1.1.4 B.1.1.413 BA.1.1.3 BA.1.24 BA.1.1.13 B.1.1.17 B.1.184 B.1.633 AY.121.1
abundances	0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.05855649 0.00349650 0.00038469 0.00015113 0.00014430 0.00008033 0.00007342 0.00006634 0.00004927 0.00003992 0.00001961 0.00001773 0.00001642
resid	1.2654588996143012
coverage	45.921813864829616
