	ENV_COV_24_1857_S45.tsv
summarized	[('Other', 0.6143127628964572), ('BA.2.86* (BA.2.86.X)', 0.19965288514573495), ('KP.3* (KP.3.X)', 0.18531496681958817), ('Omicron', 0.0007193032423995349)]
lineages	LB.1.3.4 KP.3.4 JN.1.48 KS.1.1.2 JN.1.20 JN.1.16.5 JN.1.55.1 XED JN.1.52 MD.1.1.1 JN.1.57 XEL JN.1.17 NL.3 JN.1.49 BE.9 MD.1.2 JN.1.50.2 JN.1.38.1 JN.1.39.1 JN.1.38 BA.2.11
abundances	0.51629032 0.18531497 0.13471800 0.09750907 0.04719515 0.01599594 0.00074710 0.00059032 0.00031630 0.00015115 0.00014191 0.00013699 0.00013301 0.00013268 0.00012793 0.00011601 0.00009256 0.00009252 0.00007948 0.00006992 0.00003561 0.00001298
resid	9.562830640351823
coverage	91.71320603283951
