	ENV_COV_24_2032_S29.tsv
summarized	[('Other', 0.8794391853595934), ('BA.2.86* (BA.2.86.X)', 0.1177352707737849), ('KP.2* (KP.2.X)', 0.002505861840612156), ('Omicron', 0.00016099955925027347), ('LB.1* (LB.1.X)', 0.000158620652371422)]
lineages	LB.1.3.4 JN.1.49.1 JN.1.49 KP.2.3 LR.1 JN.1.63.1 KU.2.2 KU.2.1 B.1.1.529 LB.1.4.1 JN.1.38 KU.2 JN.1.39.1 XES
abundances	0.87937038 0.10784163 0.00832283 0.00250586 0.00036764 0.00030798 0.00030093 0.00021304 0.00016100 0.00015862 0.00014834 0.00013244 0.00010044 0.00006880
resid	10.978640903111446
coverage	97.22101461391834
