	../variants/ENV-COV-23-1135.tsv
summarized	[('Other', 0.9999992047896278)]
lineages	XDN XDQ.1.1 XDQ.3 XDQ.1 XDQ.2 XDW XDQ
abundances	0.14285703 0.14285703 0.14285703 0.14285703 0.14285703 0.14285703 0.14285703
resid	8.929066188389218e-08
coverage	0.0
