	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-0089.tsv
summarized	[('Omicron', 0.9932889999024276)]
lineages	BQ.1.29 BA.5.1.7 BA.5.1.29 BA.5.1.27 DJ.1 BK.1 BA.5.1.36 BA.5.1.20 BF.7.19 BA.5.6.1 BA.5.6.3 BF.11 BF.7.12 BF.7.18 BF.7.26 BF.7.6 BF.7.7 BA.5.6.2 BA.5.8 BA.5.7 BF.30 BF.14 BF.7 BF.38.3 BF.38.1 BF.33 DL.1 BF.2 BF.28 BA.5.2.2 BA.5.2.26 BA.5.1.33 BA.5.1.26 BA.5.1.8 DE.1 BF.26 BA.5.1.37 BF.31.1 BF.11.4 BF.11.1 BF.7.4 BF.7.13 BF.7.15 BF.32 BF.7.10 BF.1 BF.20 BF.15 BF.29 BF.16 BF.25 BA.5.2.20 BA.5.2.16 BF.36 BF.11.2 BF.7.16 BF.7.24 BF.7.8 BF.7.23 BF.7.21 BF.7.20 BF.7.1 BA.5.1.9 BF.37 BF.40 BF.10 BF.23 BF.27 BA.5.2.10 BA.5.1.4 BA.5.1.21 BF.38.2 BZ.1 CK.1.3 CN.2 CP.1.2 CP.1.3 BF.7.14.4 DE.2 BA.5.1.1 BW.1.2 BF.11.5 BF.7.14.5 BF.1.1 DB.2 BF.7.14.7 BA.2.87 BA.2.19 BW.1.1 CN.1 CP.6 CP.3 CP.2 BA.5.2.48 CG.1 BA.5.1.18 BA.5.12 CD.2 BF.7.16.1 BV.1 BA.5.2.42 BA.5.2.25 BU.2 BA.5.2.14 BA.5.2.35 CY.1 BF.7.4.3 BA.4.1.10 BA.4.6.5 BF.7.14.3 BA.4.6.1 BA.5.5 DC.1 BA.4.6.3 XAZ XAS BA.5.1 BA.5.1.16 BA.5.1.28 BA.5.1.11 BA.5.1.6 BA.5.1.25 BA.5.1.10 BA.5.1.19 BA.5.2 BA.4.8 BA.4 XT BA.4.1 BA.4.1.1 BA.4.1.5 BA.4.1.9 BA.4.1.4 BA.4.1.8 BA.4.4 BA.4.3 BA.4.6 BA.5 BA.4.1.3 BA.4.7 BA.4.5 BA.4.1.2 BA.4.1.6 BA.5.1.24 BA.5.1.14 BA.5.1.12 BA.5.1.34 BA.5.1.35 BA.5.1.23 BA.5.1.3 BA.5.2.44 BA.5.1.2 BA.5.9 BA.5.5.2 BA.5.5.1 BF.12 BF.8 BF.18 BF.6 BA.5.1.30 BA.5.2.49 CD.1 BA.5.2.32 BA.5.2.45 BZ.2 CK.3 CK.1.1 CK.2.1 BA.5.1.17 BA.5.2.51 BF.7.14.2 CS.1 BA.4.6.2 BA.5.11 BA.5.6 BA.5.2.1 BA.5.1.22 BA.5.2.13 XBZ BA.2.16 DY.4 BA.4.1.7 BA.4.6.4 BA.5.2.60 BF.31 BU.3 BF.7.5.1 DQ.1 CP.8 DY.3 DY.2 BA.5.1.38 DJ.1.1.1 BW.1.1.2 BW.1.1.1 CK.1.2 BF.41 BF.4 BF.39 BF.38 BA.5.2.9 DH.1 BA.5.1.5 XCB DG.1 DZ.1 CK.1.4 CK.1.1.2 CY.2 CP.8.1 DB.3 DB.1 CK.2.1.1 BA.5.2.39 BA.5.2.23 EQ.1 BT.2 BT.1 DJ.1.1 BA.5.6.4 BF.41.1 BA.5.2.34 BF.39.1 BF.7.5 BF.7.13.1 BF.7.2 BF.7.9 BF.7.11 BF.7.17 BF.10.1 BF.11.3 BA.5.2.12 BA.5.2.18 BA.5.2.57 BA.5.2.38 BA.5.2.11 BA.5.2.56 BA.5.2.55 BA.5.2.36 BA.5.2.33 BA.5.2.19 BA.5.2.22 BA.5.2.24 BA.5.2.27 BA.5.2.28 BA.5.2.21 BA.5.2.6 BA.5.2.62 BA.5.2.31 BA.5.2.50 CP.5 CP.1 CP.4 CE.1 BA.5.2.53 BA.5.2.5 XBE BA.5.2.40 BW.1 BF.7.13.2 BF.7.14 BF.21 BF.13 BF.34 BU.1 BA.5.2.7 BA.5.1.31 BA.5.2.30 BA.5.2.46 BA.5.2.52 BA.5.2.37 BA.5.2.41 CR.1 CR.2 DA.1 BA.5.2.29 BA.5.2.3 CK.1 BV.2 CK.2 CF.1 BA.5.2.47 BA.5.2.54 BA.5.2.61 CT.1
abundances	0.00684300 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340 0.00347340
resid	1.8289329841601774
coverage	5.042972277029061
