	ENV_COV_24_2454_S129.tsv
summarized	[('Other', 0.38955778245782385), ('KP.2* (KP.2.X)', 0.2058207588198374), ('KP.3* (KP.3.X)', 0.14233923222774908), ('KP.3.1.1* (KP.3.1.1.X)', 0.13467407329070058), ('BA.2.86* (BA.2.86.X)', 0.11978402440895429), ('Omicron', 0.008066583574612015), ('XBB* (XBB.X)', 7.052762070656483e-05), ('Delta', 6.0309652779209025e-05), ('CH.1.1* [Omicron (CH.1.1.X)]', 5.9565553417755995e-05), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 4.8903500641862245e-05), ('LB.1* (LB.1.X)', 4.8264921524453273e-05), ('EG.5* [Omicron (EG.5.X)]', 2.241539134901445e-05), ('JN.1.18* (JN.1.18.X)', 2.122020890467453e-05), ('XBB.2.3* (XBB.2.3.X)', 1.4917802229770696e-05), ('BA.2.75* [Omicron (BA.2.75.X)]', 8.05901337814187e-06), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 7.0786479932872435e-06), ('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 4.937160266995313e-06), ('JN.1.7* (JN.1.7.X)', 3.6253418549270075e-06), ('Gamma', 3.3464691009913354e-06), ('A', 3.015754436150213e-06), ('XBB.1.9.2* [Omicron (XBB.1.9.2.X)]', 2.9246576953849855e-06), ('Alpha', 9.940302789994447e-07), ('Mu', 5.785715894769825e-07), ('Theta', 1.8681000476483942e-07), ('Beta', 1.2651692817462487e-07)]
lineages	KP.1.1.6 MG.4 KP.4.2.3 KP.2.2.2 KP.2.6.3 KP.2.3.7 KP.2.3.2 KP.2.3.13 KP.2.3.6 KP.2.3.15 KP.2.3.3 KP.2.3.1 NK.1 KP.2.20.1 KP.3.4.1 MU.3 KP.3.1.1 KP.3.1.3 KP.3.1.8 KP.3.1.10 KP.2.14 XEN MU.5 KP.4.2.1 KP.3.1.11 KP.1.1.1 MY.1 LW.1 MC.1 MC.2 MC.19 MC.7 MC.22 MC.24 MC.10 MC.15 MC.26 MC.28 MC.14 MC.13 MC.4 MC.21 MC.23 MC.27 MC.12 MC.5 MC.8 KP.3.1.5 MU.4 KP.2.2 KP.2.3.12 KP.2.24 KP.2.27 KP.2.23 KP.3.2 KP.3.7 KP.3.1 KP.1.1 KP.2.15 KP.2.20 KP.2.10 KP.1.2 KP.3.6 KP.3.5 KP.2 KP.1 KP.3 KP.4 KP.6 KP.5 JN.1.11.2 JN.1.11.1 JN.1.11 KP.2.8 KP.2.1 KP.2.17 KP.2.18 KP.2.6.1 KP.2.15.1 KP.2.3.8 KP.2.3.10 KP.2.3.9 KP.3.4 KP.3.2.1 KP.3.2.4 KP.3.2.2 KP.3.1.9 KP.3.1.7 KP.1.1.5 KP.1.1.2 KP.4.2 KP.2.7 KP.2.6 KP.2.5 KP.2.4 KP.2.3 XEE KP.2.9 KP.3.2.6 KP.3.2.3 MG.3 MC.19.1 MC.9 MC.13.3 MC.25 NJ.1 MC.18 MC.6 MC.13.1 LW.1.1 MC.21.1 MC.20 MG.1 MC.26.1 NH.3 KP.2.2.1 MC.2.1 NH.4 KP.2.19 NN.1.1 KP.4.2.4 MC.1.1 MC.13.2 MC.3 NN.1 MC.1.2 KP.3.2.9 NV.1 MC.8.1 KP.4.1.2 KU.2.1 MW.1 MC.10.2 JN.1.4.8 KP.4.2.5 NL.6 KP.2.16 JN.1.65 KP.3.3.5 B.1.1.408 XET XES MJ.1 MJ.1.1 KP.3.2.7 NL.2 KP.2.3.11 KR.4 KR.4.1 XDR.1.2 NM.2 JL.1 FW.1.1.1 KP.2.26 MU.2.1 MU.2 MC.17 LB.1.4.1 JN.1.51.1 JN.1.51 LJ.1 KP.2.22 V.2 ME.1 JN.1.50.2 AY.73 EB.1 MK.1 KP.3.1.6 MK.2 BA.1.16.1 JN.1.63 C.30 C.30.1 HK.25 MC.11 MC.11.1 MA.1 BW.1.2 JN.1.46 JN.1.31 FY.1.4.1 C.1.2 NH.2 NH.1 LE.1.3 XEJ XEJ.1 XEJ.2 LF.1.1.1 XEJ.3 XBB.2.3.9 FD.1.1 FD.1 XDR.1.1 CH.1.1.9 BA.5.2.63 JN.1.16.2 LA.2 LA.1 KZ.1.1.1 U.3 LB.1.2.3 AY.80 FD.5.1 XCD R.1 KP.3.2.8 B.1.407 KP.1.1.4 XEF JN.1.27 B.1.97 B.1.367 AY.98.1.1 B.1.1.284 XDG JN.1.38 JN.1.38.1 XCE B.1.1.86 B.1.243.2 AY.39.1.2 BA.5.2.40 B.1.160.21 B.1.1.193 LP.2 LP.8 LP.1.1 LP.3 KP.1.1.3 LP.6 LP.8.2.1 LP.1.2 LP.8.2 LP.8.1.1 LP.5 LP.10.1 LP.10 LP.8.1.2 LP.10.1.1 LP.4 LP.1.2.1 LP.8.1 LP.9 LP.7 LP.1 LE.1.3.1 XDV.1.6 B.1.1.350 B.1.630 LP.11 JN.1.7.6 MU.2.1.1 BF.32 LG.1 KP.2.6.2 ML.1 NP.1 KP.3.3.1 KP.3.3.3 KP.3.3.2 ML.2 XEP NP.2 AY.39.3 B.1.1.29 MV.2 MB.1.1.3 MV.1 MV.1.1 MB.1.1.1 MB.1 MB.1.1 FL.28 EG.6.1.1 AZ.5 FE.1.2 P.1.8 AH.1 BQ.1.1.54 BL.6 MC.28.1 CP.8.1 B.1.258.16 AH.3 B.1.1.251 DS.2 MK.3 C.2.1 BA.5.1.38 JD.1.1.5 KP.2.3.5 AY.11 XAA B.1.575.2 JN.1.54.1 B.1.36.34 B.1.641 AY.39.1.1 AY.39.1.3 AY.39.1 KP.3.2.5 GK.1.2.1 LB.1.9 BQ.1.14 BA.2.38.2 GY.1.1 BA.1.1.12 B.6.1 B.6.4 B.6.6 B.6.3 B.6.5 FU.5 ND.1.1.1 B.1.615 XDV.1.2 GA.10.1 FK.1.1.1 BA.5.6.1 NA.1.1 NA.1 XBB.1.16.16 HT.1 BN.1.2.2 FU.1.1.1 FU.1.1 AD.2 BA.4.1.8 BA.1.20 C.23 KP.3.1.12 B.1.562 B.1.258.17 BF.31.1 XBB.1.5.98 XDM KP.2.12 XBC.1.6.5 MG.2 FL.4.2 A.2.5.2 BN.1.2.6 B.1.1.163 BA.4.6.2 GK.8.1 CV.1 BF.13 GK.4 AY.46.6.1 BW.1.1.1 BW.1.1 BW.1.1.2 S.1 AY.43.8 LD.2 HM.1 BF.39.1 Q.4 B.1.619.1 B.1.1.343 CH.1.1.17 FK.1 AY.63 BF.7.4.2 JV.2 NE.1 GK.1.8 GK.1.8.1 KP.3.3.4 MR.1 CR.1.3 XDA.1 XDA XCK B.1.36.23 XBB.1.5.77 KP.3.1.2 XBB.1.16.3 BQ.1.1.70 FL.13.4.1 XBB.1.5.64 C.8 CP.8 B.1.621.2 AY.4.16 DV.3.1 DV.3 AQ.2 B.1.127 XBB.1.5.103 KA.1 HR.1.1 BF.7.19 BF.7.19.1 XG XBB.1.37.1 LZ.2.1.1 LZ.2.1 BQ.1.1.40 XCM DK.1 XDV.1.2.1 B.1.168 MC.16 BF.7.15 FY.1.4 BQ.1.1.62 ER.1.1 P.1.10.2 JV.1 DV.7.1.2 BQ.1.1.28 EH.1 BQ.1.1.59 XCB XAW BQ.1.1.78 B.38 MC.10.1 BF.5.3 MD.1.1.1 FY.1 FY.1.2 FY.1.1 FY.1.3 FY.1.2.2 BF.41.1 BF.41 LF.7.1.3 A.18 DR.2 XC FC.1 BQ.1.1.72 GE.1.2.2 B.6.8 BF.20 BF.15 A.29 LF.7.6.1 ET.1 BQ.1.1.35 B.1.445 KP.2.13 B.1.488 AY.7.1 A.25 BQ.1.11.1 BQ.1.11 BQ.1.1.57 AY.26.1 KP.4.2.2 JD.1.1.3 N.2 BA.1.16.2 B.1.635 B.1.213 FR.1.3 XCW C.28 B.1.177.78 GK.3.2 BA.5.2.55 XAE B.1.1.97 C.38 DV.7.1.6 N.5 A.12 XBB.1.2 XBB.1.32 XBB.1.39 XBB.1.32.1 XBB.1.30 XBB.1.46 XBB.1.35 NQ.1 BQ.1.26 BQ.1.26.2 KP.2.3.14 XBC.2.1 B.1.631 A.15 JN.1.5 LW.1.2 B.1.258.23 MC.1.3.1 MC.1.3 BA.4.1.11 BA.4.1.10 XBB.1.16.28 C.19 BJ.1 C.40 NR.1 AE.3 BQ.1.10.3 BQ.1.10 B.1.637.1 NG.1 KP.2.11 LF.7.3 LF.7.3.1 CK.1.1.1 XBZ EF.1.2 EF.1.1 EF.3 EF.2 BQ.1.1.13 EF.1.3 EF.1.1.1 EF.1 EY.1 MA.1.1 MA.1.1.1 AD.2.1 B.1.618 BA.5.1.31 JN.1.63.1 CM.8.1.2 JN.1.67.1 B.15 BN.1.2.4 BQ.1.26.1 DY.3 B.1.517.1 B.1.499.1 BA.1.16 JN.1.59.1 XAK B.36 B.1.570 P.1.3 FQ.1 BQ.1.1.39 B.1.340 C.31 XEH B.1.117 B.1.604 M.2 XBL.3.1 BQ.1.12 AY.39.1.4 N.1 CP.1.1 Q.5 C.36.3.1 B.1.575.1 KF.1 KF.2 MZ.1 B.1.1.137 B.1.415.1 DY.2 C.36.1 B.1.177.37 B.6.2 KP.4.1.1 KP.4.1.3 KP.4.1 XDQ XDQ.2 XDQ.3 XDQ.1 XDQ.1.1 JN.3.3 MF.2 MF.1 JN.1.65.1 B.1.561 HK.11.1 BA.5.2.29 XBB.2.3.1 P.1.9 B.1.1.242 MU.1.1 MU.1 XBB.1.24.2 EG.1.2 KP.2.25.1 KP.2.25.3 KP.2.25 BA.5.1.6 BR.3 B.1.590 B.1.177.52 Y.1 BA.5.1.9 B.1.588 GQ.1.1 GQ.1 P.3 CQ.1.1 AW.1 LZ.2.1.2 B.1.221.2 MQ.2 FY.1.2.1 CY.2 FL.18.1.1 B.44 B.1.1.154 BA.2.86.5 B.1.627 BF.38 BF.38.1 BF.38.3 BF.38.2 XBB.2.3.5 MM.1 MM.2 KP.3.1.4 B.1.568 GA.6.1 XBC.1.1 XBC.1.1.1 HH.7 B.1.1.109 B.1.67 XCF.1 BE.4.2 B.1.160.8 MN.1 AA.7 B.1.264.1 XBB.1.47 XBB.1.47.1 DJ.1.1.1 BA.5.1.36 B.1.596 B.1.2 B.1.506 B.1.497 B.1.413 B.1.476 HK.20.1 HK.20 BF.10.1 BF.10 B.1.603 XBB.1.5.93 B.1.160.18 EP.1.1.1 NN.2 AY.21 B.1.543 XBC.1.7.2 A.3 CK.2.1.1 DG.1 CK.2.1 CK.2 B.1.351.5 AY.132 XAN AY.131 B.1.491 B.1.536 BA.4.1.2 AA.5 AA.3 AA.2 AA.6 AA.4 XBJ.1.1 BE.1.4.3 B.1.177.67 B.1.355 W.1 BA.5.2.50 BA.5.2.60 XBC.1.1.2 AY.99.2 Z.1 AY.43.5 XAQ XK XM XAL BF.11.4 BF.11.1 BF.11 BF.11.2 BF.11.3 B.13 B.1.598 EP.2 XBB.1.1 GL.2
abundances	0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00790228 0.00031121 0.00031121 0.00029142 0.00022828 0.00021903 0.00021250 0.00019723 0.00015960 0.00013417 0.00013078 0.00011152 0.00010841 0.00010010 0.00008888 0.00007506 0.00007092 0.00006375 0.00006375 0.00005933 0.00005633 0.00005062 0.00004845 0.00004845 0.00004840 0.00004469 0.00004171 0.00004119 0.00004058 0.00003809 0.00003809 0.00003761 0.00003691 0.00003507 0.00003507 0.00003507 0.00003433 0.00003077 0.00002893 0.00002893 0.00002844 0.00002799 0.00002564 0.00002564 0.00002564 0.00002563 0.00002270 0.00002222 0.00002222 0.00002193 0.00002172 0.00002172 0.00001998 0.00001974 0.00001930 0.00001910 0.00001900 0.00001868 0.00001864 0.00001864 0.00001635 0.00001606 0.00001606 0.00001606 0.00001606 0.00001606 0.00001397 0.00001389 0.00001389 0.00001171 0.00001170 0.00001139 0.00001060 0.00001060 0.00001060 0.00001017 0.00001010 0.00000996 0.00000879 0.00000830 0.00000820 0.00000810 0.00000751 0.00000738 0.00000722 0.00000673 0.00000623 0.00000581 0.00000563 0.00000520 0.00000513 0.00000511 0.00000499 0.00000499 0.00000456 0.00000450 0.00000445 0.00000434 0.00000428 0.00000427 0.00000392 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000391 0.00000387 0.00000381 0.00000374 0.00000357 0.00000346 0.00000345 0.00000341 0.00000329 0.00000319 0.00000312 0.00000311 0.00000311 0.00000311 0.00000311 0.00000311 0.00000311 0.00000311 0.00000311 0.00000311 0.00000311 0.00000301 0.00000301 0.00000301 0.00000301 0.00000301 0.00000301 0.00000301 0.00000278 0.00000272 0.00000253 0.00000251 0.00000241 0.00000231 0.00000225 0.00000219 0.00000185 0.00000183 0.00000176 0.00000176 0.00000175 0.00000174 0.00000160 0.00000155 0.00000155 0.00000153 0.00000151 0.00000150 0.00000149 0.00000149 0.00000147 0.00000147 0.00000146 0.00000144 0.00000144 0.00000144 0.00000144 0.00000142 0.00000139 0.00000137 0.00000137 0.00000135 0.00000134 0.00000133 0.00000133 0.00000133 0.00000133 0.00000133 0.00000133 0.00000132 0.00000128 0.00000127 0.00000126 0.00000126 0.00000125 0.00000124 0.00000124 0.00000121 0.00000120 0.00000120 0.00000114 0.00000114 0.00000107 0.00000106 0.00000105 0.00000103 0.00000102 0.00000102 0.00000102 0.00000101 0.00000101 0.00000100 0.00000096 0.00000096 0.00000095 0.00000093 0.00000093 0.00000093 0.00000093 0.00000092 0.00000091 0.00000090 0.00000088 0.00000087 0.00000084 0.00000083 0.00000083 0.00000083 0.00000082 0.00000082 0.00000082 0.00000081 0.00000076 0.00000076 0.00000076 0.00000075 0.00000072 0.00000072 0.00000070 0.00000070 0.00000068 0.00000068 0.00000067 0.00000067 0.00000066 0.00000066 0.00000064 0.00000063 0.00000063 0.00000062 0.00000061 0.00000061 0.00000060 0.00000060 0.00000060 0.00000060 0.00000059 0.00000059 0.00000058 0.00000058 0.00000057 0.00000056 0.00000056 0.00000055 0.00000055 0.00000055 0.00000055 0.00000053 0.00000053 0.00000053 0.00000052 0.00000052 0.00000052 0.00000052 0.00000051 0.00000051 0.00000050 0.00000050 0.00000050 0.00000049 0.00000048 0.00000048 0.00000047 0.00000047 0.00000047 0.00000047 0.00000047 0.00000046 0.00000046 0.00000046 0.00000046 0.00000046 0.00000046 0.00000045 0.00000045 0.00000045 0.00000045 0.00000044 0.00000044 0.00000044 0.00000044 0.00000044 0.00000044 0.00000044 0.00000044 0.00000044 0.00000043 0.00000043 0.00000043 0.00000043 0.00000043 0.00000043 0.00000043 0.00000043 0.00000043 0.00000042 0.00000042 0.00000042 0.00000042 0.00000042 0.00000042 0.00000041 0.00000041 0.00000041 0.00000041 0.00000041 0.00000041 0.00000041 0.00000040 0.00000040 0.00000040 0.00000039 0.00000039 0.00000039 0.00000039 0.00000038 0.00000037 0.00000037 0.00000037 0.00000037 0.00000036 0.00000036 0.00000035 0.00000035 0.00000035 0.00000035 0.00000035 0.00000035 0.00000035 0.00000035 0.00000035 0.00000035 0.00000034 0.00000034 0.00000034 0.00000034 0.00000034 0.00000033 0.00000033 0.00000032 0.00000032 0.00000032 0.00000032 0.00000032 0.00000032 0.00000032 0.00000031 0.00000031 0.00000031 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000028 0.00000028 0.00000028 0.00000028 0.00000028 0.00000027 0.00000027 0.00000027 0.00000027 0.00000027 0.00000027 0.00000027 0.00000027 0.00000027 0.00000026 0.00000026 0.00000026 0.00000026 0.00000026 0.00000026 0.00000026 0.00000026 0.00000025 0.00000025 0.00000025 0.00000025 0.00000025 0.00000024 0.00000024 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000021 0.00000021 0.00000021 0.00000021 0.00000021 0.00000021 0.00000020 0.00000020 0.00000020 0.00000020 0.00000020 0.00000020 0.00000020 0.00000020 0.00000020 0.00000020 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000018 0.00000018 0.00000018 0.00000017 0.00000017 0.00000017 0.00000017 0.00000017 0.00000017 0.00000017 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010
resid	1.2832781567337799
coverage	17.95137611610875
