	../variants/ENV-NIC-22-0232.tsv
summarized	[('Omicron', 0.9999018868589323), ('Other', 9.00844924798012e-05), ('CH.1.1* [Omicron (CH.1.1.X)]', 7.861433945405185e-06)]
lineages	BA.4.4 BE.7 BA.4.1 XAD BA.5.3.2 BA.5.3 BA.2.63 BA.5.3.1 XAT BA.4.3 XZ BA.2.87 BA.2.3.17 BA.2.8 BA.4.1.2 BA.2.48 BE.1.4.3 BA.2 BE.9 BA.2.4 BA.2.69 BE.11 BA.4.1.11 BE.12 BA.2.85 BA.2.3.18 B.57 BE.1.4.4 XAV BA.2.32 BA.2.65 CH.1.1.20 B.1.564.1
abundances	0.38318290 0.25482648 0.25430858 0.04127616 0.02794353 0.02794353 0.00638224 0.00091914 0.00036596 0.00029709 0.00023326 0.00020521 0.00020052 0.00019763 0.00019404 0.00015725 0.00014184 0.00012099 0.00011637 0.00010201 0.00010145 0.00009803 0.00009737 0.00009502 0.00009339 0.00008565 0.00008421 0.00005896 0.00005455 0.00005251 0.00005022 0.00000786 0.00000587
resid	6.720160211613003
coverage	91.82690699929773
