	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-23-0021.tsv
summarized	[('Omicron', 0.9911627275165175)]
lineages	FC.1 EW.1 BE.1 BA.5
abundances	0.37508170 0.23406600 0.19211639 0.18989865
resid	11.15380405266488
coverage	87.10497274520951
