	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-0648.tsv
summarized	[('Omicron', 0.999705442381571)]
lineages	BA.2 BA.5.1.32 BA.5.1.18 BA.5.10.1 BA.2.56 DJ.1.3 BA.2.50 BA.2.30 BA.2.8 BA.2.72 BA.2.1 BA.2.31 BA.2.23 BA.2.24 BA.5.1.26 BA.5.7 BA.5.8 BA.5.1.1 BA.5.1.10 BA.5.1.25 BA.5.1.15 BA.5.1.11 BA.5.1.28 BA.5.1.16 BA.5.5.3 BA.5.5.1 BA.5.3.5 BA.5.9 BA.5.1.2 BA.5.1.30 BA.5.1.3 BA.5.1.23 BA.5.1.34 BA.5.1.12 BA.5.1.24 BA.5.1.17 BA.5.1.22 BA.5.11 BA.5.1 XAZ BA.5.3.2 BA.5.3.4 XAU BA.5.5 BA.5.3 XAC XAT XAR BA.5 BA.2.9.7 XN XAJ BG.6 BG.3 XT XAD XZ BG.5 XAP XAH BA.2.77 XAS BA.2.38.3 BA.2.38.1 DD.1 BA.2.13.1 BA.2.9.6 BA.2.9.4 BA.2.74 BA.2.12.2 BA.2.3.15 BA.2.3.7 BA.2.44 BA.2.25.1 BA.2.22 BA.2.12.1 BA.2.21 BA.2.3.14 BA.2.3.21 BA.2.3.17 BA.2.3.12 BA.2.35 BA.2.46 BA.2.47 BA.2.13 BA.2.9.2 BA.2.9.3 BA.2.45 BA.2.49 BA.2.81 BA.2.15 BA.2.76 BA.2.78 BA.2.3.1 BA.2.3.5 BA.2.3.16 BA.2.3.10 BA.2.3.11 BA.2.3.9 BA.2.3.2 BA.2.3.13 BA.2.43 BA.2.20 BA.2.40.1 BA.2.56.1 BA.2.69 BA.2.36 BA.2.9 BA.2.7 BA.2.6 BA.2.51 BA.2.25 BA.2.52 BA.2.71 BA.2.34 BA.2.14 BA.2.31.1 BA.2.55 BA.2.26 BA.2.32 BA.2.87 BA.2.16 BA.2.18 BA.2.38 BA.2.57 BA.2.12 BA.2.73 BA.2.68 BA.2.17 BA.2.85 BA.2.28 BA.2.40 BA.2.62 BA.2.63 BA.2.3 BA.2.27 BA.2.58 BA.2.65 BA.2.29 BA.2.5 BA.2.4 DJ.1.1 CU.1 BA.5.10 BA.5.1.37 BA.5.1.9 BK.1 DJ.1 DE.1 BA.5.1.8 BF.7.17
abundances	0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00663804 0.00400000
resid	0.18908673074051144
coverage	16.677256462562283
