	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-0132.tsv
summarized	[('Omicron', 0.9965751732329063)]
lineages	BA.2.23 BA.4
abundances	0.61481987 0.38175530
resid	4.690555436151582
coverage	92.62950205664984
