	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-1035.tsv
summarized	[('Omicron', 0.9964726075918081)]
lineages	BE.8 BE.13 BA.5 BE.7 BA.5.5 BA.5.2
abundances	0.33882973 0.31653000 0.13786191 0.13058800 0.05579435 0.01686862
resid	12.452245698111732
coverage	97.08724877102632
