	ENV_COV_24_1974_S6.tsv
summarized	[('KP.3.1.1* (KP.3.1.1.X)', 0.6749500020142145), ('LB.1* (LB.1.X)', 0.1568109905086892), ('BA.2.86* (BA.2.86.X)', 0.14683710791556098), ('KP.3* (KP.3.X)', 0.02016323431636259), ('KP.2* (KP.2.X)', 0.0008104584849941591), ('JN.1.18* (JN.1.18.X)', 0.00022686066381807872), ('Other', 0.00014727194799891454), ('Omicron', 5.397652308337612e-05)]
lineages	MC.11.1 LB.1 JN.1.16.1 KP.3.3 LB.1.3 KP.2.13 LB.1.4.1 KP.3.2.3 KU.2 KP.2.17 MA.1 KP.2.3.5 KP.2.3.13 JN.1.4.4 JN.1.39.1 KP.3.3.1 XR KP.2.3
abundances	0.67495000 0.15029495 0.14633870 0.01979616 0.00619195 0.00036758 0.00032410 0.00030501 0.00030021 0.00028393 0.00022686 0.00015132 0.00014727 0.00012857 0.00006963 0.00006206 0.00005398 0.00000763
resid	11.197083262619444
coverage	92.52248938233622
