	../variants/ENV-NIC-22-007.tsv
summarized	[('Omicron', 0.9998138807289298), ('Other', 0.000141167137124496), ('Delta', 3.0754079955343254e-05), ('Alpha', 1.4198201419413963e-05)]
lineages	BA.1.9 BA.1.22 BA.1.14 BA.1.13 BA.1 BA.1.16 BA.1.17 BA.1.18 BA.1.14.1 BA.1.14.2 BA.1.5 BA.1.17.2 BA.1.1.10 BA.1.8 BA.1.1.13 BA.1.13.1 BA.1.1.16 BA.1.16.2 BA.1.10 BA.1.1.4 BA.1.20 BA.1.1.3 B.1.1.522 BA.1.24 W.1 AY.25.1.2 BA.1.7 BA.1.17.1 B.1.160.19 L.4 BA.1.16.1 B.1.214.4 Q.8 L.3 XF AY.25.1.1 AY.25.1
abundances	0.08321175 0.08321175 0.08321175 0.08321175 0.08321175 0.08321175 0.08321175 0.08321175 0.08321175 0.08321175 0.08321175 0.08321175 0.00049809 0.00018716 0.00009448 0.00008497 0.00006943 0.00006453 0.00004249 0.00004176 0.00003957 0.00003772 0.00003764 0.00003377 0.00003239 0.00002953 0.00002921 0.00002829 0.00002205 0.00002182 0.00002140 0.00001738 0.00001420 0.00000793 0.00000195 0.00000061 0.00000061
resid	1.5513703366712392
coverage	59.59602715446611
